titles,category
버려진 러시아 군견 이제 우크라이나 위해 싸운다,World
젤렌스키 러 제재 최대한으로푸틴 경제 잘 돌아가는 중,World
우크라 데스나 훈련센터 러 미사일 공격으로 명 사망,World
오스틴 국방 러 진군 매우 느리고 비성공적전쟁 끝내야,World
스타벅스 러시아서 철수매장 전부 폐쇄 다신 영업안해,World
만달러선 붕괴했는데비트코인 달러까지 하락 가능,World
톡톡 지구촌 스타벅스도 러시아 떠난다년 만에 완전 철수,World
 합참의장 우크라대사관 미군 투입 여부에 대통령 결심 사안,World
다보스포럼 최대 관심 우크라이나백만장자 시위 세금 더 내게 해달라,World
뉴욕증시 일제 상승 마감다우 나스닥 종합,World
세계 보건 기관들 원숭이 두창 일반 대중에 확산 우려 종합,World
비트코인  폭락달러까지 하락 가능 경고 나왔다,World
화이자 세 미만도 코로나 백신 효과에 긴급사용 승인 요청,World
원숭이두창 유럽북미서 확산 억제 가능,World
 바나나와 경기침체 사이차대전 후 가장 큰 시험대 김영필의 분 월스트리트,World
바이든 한마디에 미증시 일제 상승 뭐라고 말했길래,World
합참의장 우크라대사관  투입 여부에 대통령 결심 사안,World
 아태 지역 진영 대결 거부타이완 문제는 중국의 내정,World
중국 내정 간섭 마라 반발한국은 분리 대응,World
대만 유사시 군사개입 시사미일 동맹 강화,World
니콜라  상승리비안  하락 전기차주 혼조종합,World
세계 대 부호도 피하지 못한 약세장올해들어 조원 자산,World
빅터 차   메모리얼데이 연휴 주말에 무력도발 가능성,World
스타벅스 러시아 모든 매장 폐쇄다신 영업 안해,World
러벨라루스 정상회담서방 제재에도 경제 잘 돌아가,World
자막뉴스 사실상 푸틴 겨냥까지러시아 내부 이상 분위기,World
대통령 타임지 가장 영향력 있는 인에포퓰리스트 지도자,World
 실시간뉴스 대규모 광란 파티서 원숭이두창 퍼진 듯,World
 국방 하나의 중국 불변대만 군사 개입 바이든 발언 진화,World
바이든 대만 발언 일파만파 불장난에 덴다종합,World
 개주 현대차 모시기 전쟁승자 조지아 개월 극비 협상,World
일왕 만나 악수도 안 한 바이든오바마는 폴더인사영상,World
죽음의 여름이 온다 월에 도 억명 위기,World
올해 시간마다 만명 극빈층 전락 부의 불평등 더 악화된다,World
  억 인민과 대립 말라 경고,World
바이든 안보리 상임이사국 진출 지지 방위비 증액에도 힘 실어,World
다보스포럼서 러 침략 규탄스타벅스도 완전 철수,World
윤석열과는 맞손 잡았던 바이든일왕과 악수도 안했다,World
글로벌 커피 위 스타벅스도 러 엑소더스년만에 완전 철수,World
주도 우크라지원 국방협의체 차 회의개국에 한국도 참석종합,World
미국인 명 중 명 코로나 팬데믹 끝났다갤럽,World
오늘 쿼드 정상회의반중 포위망 구축 시진핑 자극 주목,World
오스틴 국방 하나의 중국 정책 불변바이든 발언 진화,World
대만 군사 개입 바이든 발언에 미 국방부장관 하나의 중국 불변,World
화이자 세 미만도 코로나 백신 효과저용량으로 회 접종종합,World
맥도날드 이어 스타벅스도 러시아 떠난다년만에 완전 철수종합,World
미일  견제 위해 뭉쳤다 바이든 대만 군사 개입에 예스,World
우크라 러 최대한 제재해야러 루블화 결제로 대응,World
대통령 타임지 가장 영향력 있는 인황동혁 감독도 올라종합,World
바이든 대만 개입 발언에  국방부 진땀 해명정책 안변해종합,World
전문가   공휴일 좋아해메모리얼데이 도발 관측,World
국방 대만군사개입 바이든 발언 진화하나의 중국 불변,World
스타벅스도 러시아서 문 닫는다년 만에 완전 철수,World
 고문 유럽 대규모 광란 파티서 원숭이두창 퍼진듯,World
추문에 고국 떠났던 스페인 전 국왕년만에 귀국 아들 상봉,World
윤석열 세계서 가장 영향력 있는 인에포퓰리스트 지도자 언급도,World
영국 원숭이두창 건으로 늘어직접 접촉자 주 격리 지침종합,World
다보스포럼 년 이어진 세계화 시대 끝나가 공급망 교란 경고,World
  우크라 간 폴란드 대통령 영토 도 뺏겨선 안돼,World
바이든 이 대만 무력침공땐 군사 개입 의 약속,World
 세계 최고 리그 으로 솟다 서 선수 첫 득점왕,World
중국 미국의 경제적 식민지 연일 비판,World
바이든 일본 안보리 상임이사국 진출 지지,World
바이든 대만 유사시 개입 발언에 불장난 마라 결말 안좋을 것,World
러시아 무기 보관 키이우 서부 기차역에 미사일 공격,World
 유럽미주 원숭이두창 억제 가능변이 증거 없어,World
이탈리아 우크라 단계 평화 로드맵 제안러 검토 중,World
타이완 유사시 군사 개입바이든 우리의 책무,World
우크라 정보국 개월 전 푸틴 암살 시도 실패,World
우크라 침공 러벨라루스 정상회담서방 제재에도 경제 잘 돌아가,World
속보 원숭이두창 유럽 동성애자 성관계 파티서 퍼진 듯,World
윤석열 대통령 타임지 가장 영향력 있는 인에 선정,World
바이든  납북피해자 가족에 나도 가족 잃어기시다와 분 만찬,World
폭염 온다는데 에어컨 못 켜나올여름 최악의 전력난 우려,World
년만에 돌아온 다보스포럼 최대 의제는 우크라이나,World
러시아 가스 안 쓴다 폴란드 러 가스 공급계약 조기 해지,World
빅터 차   메모리얼데이 연휴 주말에 무력도발 가능성,World
 바이든 대만 군사 개입 발언에 공개 반발 단호한 조치 할 것,World
여기서 갈린다 돈바스 요충지 세베르도네츠크서 격전,World
제네바 주재 러 외교관 사임 조국 부끄러워,World
바이든 대만 공격받으면 군사 개입 시사중국 강력 반발,World
 한미 정상 타이완 언급에 항의미일 정상 회담에 반발,World
스타벅스 러시아 시장서 발 뺀다영업 년 만에 완전 철수,World
우크라 침공 폴란드 러 가스 공급계약 조기 해지,World
당국자 바이든 대만 침공 군사 개입 시사에 정책 변화 없다,World
스타벅스도 러시아 떠난다 년 만에 완전 철수,World
원숭이 두창백신 관련 없는 제약 주식 주의,World
속보 이란서 층 건물 붕괴 최소 명 사망명 매몰,World
푸틴 루카센코와 정상회담서방 제재에도 끄떡 없어,World
푸틴 서방 제재 잘 견디고 있다루카셴코 오히려 기회,World
맥도날드 이어 스타벅스도 러시아 떠난다년만에 완전 철수,World
 견제 새 경제 구상  출범 타이완 유사시 군사 개입,World
 군함 화재서 동료 구한 필리핀 청년  최신 구축함 이름으로 부활,World
바이든 몸은 아시아에 신경은 미 중간선거에,World
목숨이냐 영토냐우크라이나의 휴전 협상 딜레마,World
젤렌스키 다보스포럼 연설서 러에 최대한 제재 가해야종합,World
대통령 굴종외교 실패 년간 증명  과민반응종합보,World
이탈리아 우크라 단계 평화 로드맵 제안러시아 검토 중,World
이스라엘오스트리아에서도 원숭이 두창질병청 천연두 백신 비축,World
바이든 납치 피해자 가족에 나도 아이 잃어 미일 정상회담 이모저모,World
미일 창과 창 역할 결의경제안보 대중국 포위망 가시화,World
과 만찬서 한식 극찬한 바이든 총리와 먹은 메뉴는,World
만명 운집한 게이 퍼레이드가 단서  고문 광란 파티가 원숭이 두창 전파 씨앗,World
바이든 지지 힘입어  방위비 대비 로 늘릴 가능성,World
필리핀 차기 대통령 한국과 원전 가동 협의,World
중국의 시진핑 띄우기 부작 일대기 방송 시작,World
필리핀 차기 대통령 마르코스 원전 가동 한국과 협의할 것,World
바이든 대만 군사 방어 발언에 해명나선 백악관기존 정책 유지,World
필리핀 대통령 당선인 바탄 원전 한국과 논의해 가동할 것,World
중국이 대만 침공하면 군사 개입바이든 돌발 발언에  격분,World
 고문 유럽 대규모 광란 파티에서 원숭이두창 퍼진듯,World
러 크렘린궁 글로벌 식량위기 혹독한 서방 제재 탓,World
바이든 순방보다 분유분유 공수 작전 생중계,World
중국  출범 대립 부추겨박진  새로운 질서 받아들여야,World
원숭이두창 개국서 뚫렸다 더 확산될 수도,World
 내정간섭 절대 불허바이든 총공세에 반발,World
회담 뒤 성평등 질문한 윤 대통령 답하느라 곤혹,World
필리핀 차기 대통령 마르코스 한국과 원전 가동 협의,World
키이우 대사관 우리가 지킨다미군 파병 검토,World
기시다 만난 바이든 중국의 타이완 침공 시 군사개입,World
바이든기시다 비공식 만찬 시작일본식 정원 딸린 고급식당서,World
내정 간섭 중국 발끈한국은 분리 대응,World
중국 연일 견제구중국에 대한 적대감 절정 이를 것,World
바이든 대만 침공 시 군사개입일본 힘 키워 중국 대응,World
 주도 중국 견제  출범한국 등 개국 동참종합보,World
호주 새 총리 중국과의 관계 난제중국은 기대 표명종합,World
중 특정국가 배제 말라 반발수출통제 등 불똥 우려,World
미일 정상 대중국 공조일본 유엔 안보리 진출 지지,World
제의 상하이 되나 베이징 또 집단 시설격리,World
바이든기시다  핵미사일 도발 대응 한미일 협력 강화,World
대통령 선택은 김정은에 달려 망하게 하려는 것 아냐종합,World
미일 안보경제 중 견제바이든 대만 언급 반발,World
언론인 바이든 대만 발언에물고기 밥 자처 반발,World
러 돈바스 우크라 지휘소 폭격주민투표로 러 귀속 결정,World
이스라엘오스트리아에서도 원숭이 두창질병청 천연두 백신 비축,World
공론화한 일본 안보리 상임이사국 진출 현실성 있나,World
바이든과 대립각 세운 머스크테슬라 주가 휘청,World
바이든 대만 방어 위해 군사개입 할 거냐 질문에 예스,World
러 평화 협상 재개 용의 있다 러브콜,World
벨기에영국 원숭이두창 환자 격리세계적 전염병 또 시작되나 긴장감,World
영국 정보부 전 국장 푸틴 건강 문제로 내년 의료시설,World
돈바스 소도시 제의 마리우폴 되나러군 수십개 목표물 공격,World
바이든 동행 취재기 부활한 오프 더 레코드 리셉션,World
우크라 전쟁 파급효과 유전자 편집 작물 허용 추진,World
휴전 필요 타협 없다 우크라 출구서 갈라선 유럽,World
세베로도네츠크 제의 마리우폴 되나우크라 안팎 우려 고조,World
대만 방위 발언 수위 높인 바이든 백악관은 정책 변화 없다 뒷수습,World
대통령 대화는 김정은의 선택 망하게할 생각 없어,World
  빠지면 국익에 피해  패권의 앞잡이,World
악수 안 하고 허리 꼿꼿이 일왕 만난 바이든 최소한의 인사법,World
 견제 새 경제 구상  출범 타이완 유사시 군사 개입,World
 베이징 신규 감염자 명 육박또 집단 시설격리종합,World
 대만해협 거론 한미정상회담에 반발억에 맞서지 마라,World
바이든  유엔 안보리 상임이사국 진출 지지,World
바이든 대만 침공 땐 군사 개입할 것 타협 없다 반발,World
속보영상 바이든 중국 타이완 침공 시 군사개입 할 것인가 질문에 예스,World
바이든 러시아 우크라 만행에 장기적 대가 치러야이 지켜봐,World
안미경미대만 도발한중관계 곳곳에 뇌관,World
바이든 광폭 중국 압박에  주권과 안보 수호 반드시 실행 강력 반발,World
머스크 바이든 행정부와 전면전오너리스크 테슬라 휘청,World
 바이든이 방한 중에도 챙겼다 공군 분유 공수 작전,World
벌써 개국 확산감염 속출 원숭이두창 증상은,World
전쟁코로나로 공급망 혼란 년 세계화 시대 끝났다,World
 코로나 대유행 아직 끝나지 않았다,World
올 여름 최악 폭염온다에어컨 못켜나 블랙아웃 경고,World
아태지역에 진영대결 끌어들이지 말라중국  주도  비판,World
 증시 대공황 이후 최장기 하락 글로벌 경기 최악의 상황 올수도,World
바이든 일본 유엔 안보리 상임이사국 진출 지지가능성은 희박종합,World
미일 정상회담  정조준대만 침공시  군사개입종합,World
승용차 두고 마차로 출퇴근 하는 독일 여성기름값 아껴,World
한미정상회담 북한핵 대응 전략이 불안한 이유,World
바이든 대만방어 군사개입 묻자 예스 결연 반대종합보,World
가까운 유럽 옛말끊어진 하늘길에 러 극동 교민 시름,World
영상 아프리카 안 갔는데발병 속출하는 원숭이두창 증상은,World
바이든 대만 공격 받을땐 군사개입 군비 증강도 지지,World
 방콕 주지사선거 정부 반대 푸어타이 대리 후보 승리,World
러 장교 푸틴이 시작한 전쟁 그만둘 수 밖에 없었다,World
아시아 최초  득점왕 손흥민 활약에 도 극찬,World
팩트 원숭이두창은 동성애 남성만 감염 진실과 거짓,World
장애로 못 걷던 새끼 기린 교정기 달고서 기뻐 껑충영상,World
러에 버림받은 군견 생명 구해준 우크라 탐지견 됐다,World
벨기에 원숭이두창 감염자 일 격리한다전세계 대응 분주,World
바이든 타이완 방어 군사개입 묻자 예스중국 결연 반대,World
뉴스큐 원숭이 두창 유럽도 뚫렸다제의 팬데믹 우려,World
스타링크 추적카메라가 포착한 지구의 위성 달,World
억만장자 재산 다 합치면 경 조나라도 살 듯,World
벌써 도 폭염에 하루 시간 정전 초비상어디길래,World
애니멀 픽 러이 버린 군견 이제 우크라 위해 지뢰 찾는다,World
분 거리인데 생이별 돌아가 약혼녀 만난 우크라 남성,World
러군 폴란드 대통령 방문 중인 키이우에 무력 시위,World
바이든 대만방어 군사개입 묻자 예스 결연 반대종합보,World
바이든 원숭이두창 코로나처럼 대유행 안할 것,World
일단 출범부터 선언한  중국 경제적 부상 꺾을까,World
외안구단 한미 정상이 보여준 세 가지 상징적 장면득과 실은,World
 경제학자 어떤 대가도 아깝지 않다대가 안 치르는 사람,World
 관영지 한미 정상회담 후 한국에 고강도 견제 목소리종합,World
오바마는 폴더 인사하고 트럼프도 툭툭 쳤는데왕에 허리 꼿꼿이 세운 바이든,World
휴전하자는 서유럽에 타협 없다는 우크라폴란드 날선 신경전,World
포착 푸틴 수영복 입고 샤넬백 찢은 러 모델 칸영화제 참석 강행,World
테라 사태 이후 스테이블 코인 테더에서도 조 현금 인출,World
올여름 폭염전쟁에 전세계 수십년만의 최악 전력난 우려,World
중국 고립 큰 판 짜는 바이든  대만 침공하면 미군 투입,World
불붙은 리튬 전쟁경매 나온  광산 배에 낙찰,World
올여름 폭염전쟁에 전세계 수십년만의 최악 전력난 우려,World
왜 멀쩡하지통가 해저화산 대분화에도 형태 그대로,World
인도  전격 참여중국 경제 영향력 확대에 견제 포석,World
세계 최대 스테이블코인 테더도 뒤숭숭현금 인출액 조원 육박,World
바이든 이 대만 침공하면 군사개입 예스 강력 반발,World
한미정상회담 결과가 우려스러운 이유,World
기시다 바이든  안보리 상임이사국 진출 지지 표명 있었다종합보,World
세계 최대 스테이블코인 테더 현금 인출액 조 원 육박,World
바이든 대만 방어 군사개입 묻자 생중계서 또 예스종합,World
다수당 놓고 초박빙  총선여당 좌파동맹에  앞서,World
 총리 조라고 부르며 바이든에 친밀감 표시,World
인도부터 미국까지올 여름 세계 정전위기 닥친다,World
중국서도 손흥민 득점왕 화제멋지다 질투 난다,World
 주도 중국 견제  출범한국 등 개국 동참종합,World
 한국 막걸리 주목다음 한류 주인공,World
부럽고 질투 나 중국 손흥민 득점왕 극찬하며우리는,World
한국의 가장 쿨한 수출품 팝 아니고 막걸리,World
 강한 일본 지지 유엔 상임이사국 진출 찬성,World
러 평화 협상 재개 준비우크라 영토 양보 동의 못해 거절,World
바이든 중국 타이완 침공 시 군사개입 할 것인가 질문에 예스,World
세계 최대 스테이블코인 테더 현금 인출액 조원 육박,World
여기저기 널린 시신에 무덤러 점령 마리우폴 전염병 우려,World
바이든 중국이 타이완 침공하면 군사 개입 의향,World
죽어  손흥민 득점왕 경쟁자 살라 에 악플단 네티즌,World
돈바스에 맹공 퍼붓는 러시아즉각 휴전 거부한 우크라,World
 반도체업체 브로드컴 조 규모  업체 인수 추진 배경은,World
사우디  내 러시아 역할 지지서방 압박에도 요지부동,World
시진핑 장기집권 중국 차 당대회 앞두고 년대생 부상충성심이 관건,World
부럽고 질투 난다손흥민 득점왕 중국서도 화제,World
나토 맥주 출시한 핀란드 양조장현지서 불티나게 팔려,World
바이든 중대만 무력충돌때 군사개입 표명전략적 모호성 폐기,World
제로 코로나 불만 커지자  매체 시진핑 특집 보도로 여론전,World
 견제 위한 밀어주기  안보리 상임이사국 진출반격능력 지지,World
오바마 초밥 트럼프 화로구이 바이든 의 접대외교 공식,World
베이징 하루 감염 명 육박코로나 통제 여름까지 이어질 수도,World
유럽정치공동체 구상 우크라이나 거부로 좌초하나,World
영상 바이든  대만 침공 시  군사 개입 역린 건드려 나우어스,World
속보 바이든  공격 대만 방어 위해 군사 개입 의향,World
마중 나온 일왕 바이든 악수도 허리 굽히는 인사도 안 했다,World
우크라 침공 젤렌스키 동부 전선서 하루 최다 명 전사할 수도,World
제의 카불 될라 키이우 대사관 경호 위해 특수부대 파견 검토,World
왕과 악수도 절도 생략바이든 스타일 에서와 달라,World
질투 나지만 밉진 않다득점왕 손흥민에 극찬 쏟아졌다,World
 산업계  보다  중시 정권에 발 맞춰,World
바이든  공격 대만 방어 위해 군사개입 질문에 예스,World
팬데믹 안끝났는데원숭이두창 급속 확산에 비상,World
자막뉴스 사랑에 빠졌다던 트럼프 바이든은 김정은 헬로 끝,World
터미네이터 탱크 투입러시아 돈바스 전투 올인영상,World
중국서 검체채취원 몸값 치솟자 간호사 자격증 위조해 돈벌이,World
푸틴의 역린은 미국 셰일셰일 언급에 발끈 소리질러,World
 코로나원숭이두창우크라전쟁 겹쳐 엄청난 보건위기,World
휴전인가 수복인가 러시아 돈바스 장악에 우크라이나서방 갑론을박,World
영상 놀랍다 아름답다스페이스가 포착한 달,World
전쟁 폭염 코로나 올 여름 지구촌 뒤덮을 대규모 정전,World
년 전 쿠데타 발발일에 치러진 태국 총선 전초전지방선거 야권 승리 유력,World
원숭이두창 여름철 맞아 제 팬데믹으로 이어지나,World
위협우크라전으로  평화주의서 멀어지고 있다 ,World
원숭이두창 유럽북미중동 동시다발 확산에 또다른 팬데믹 우려,World
대만 언론도 바이든의 한국 영부인 외모 칭찬 주목,World
영상 최악의 분유 대란 겪는 미국군용기로 분유 수송 대작전,World
 정부 기업 보조금  대비 한국의 배,World
이재갑 원숭이두창 코로나 팬데믹 수준은 아냐,World
약혼녀 찾아 삼만리분 거리를  돌아 상봉,World
바이든  안보리 상임이사국 진출 지지 미일 정상회담,World
이집트 재무 우크라 전쟁으로 식량대란수백만명 아사 위기,World
영국 원숭이두창 밀접 접촉자 주간 격리,World
바이든 일본 유엔안보리 상임이사국 진출 지지,World
중국은 언제 저런 거성 배출할까  축구팬도 손흥민 득점왕 관심,World
 분유대란에 군용기로 독일서 분유 톤 긴급 공수,World
눈물 흘린 김정은 현철해 영결식서 직접 관 운구,World
년대 중후장대 산업 주도 동북성도 쇠락의 길,World
미국 이상한 봄한쪽에선 폭염 반대쪽은 폭설,World
원숭이두창 확산 일로바이든 이용가능한 백신 찾는중,World
우리는 언제 저런 선수 나올까득점왕 손흥민 중국서도 화제,World
미국판 허삼관 매혈기 여성 물가 폭등에 피 팔아 생계,World
미일 정상 잠시 후 기자회견중국 견제한미일 협력 확인,World
중국 견제 대만은 가입 원하는데 빠졌다 왜,World
돈바스 전선 격전폴란드 대통령 도 빼앗겨선 안 돼,World
바이든 몸은 아시아에 있지만 눈은 미국 국내 정치에,World
년간 빅맥 만개 먹었는데 남성의 놀라운 몸 상태,World
바이든은 내 친구 실세 주일 대사의 극진한 환대,World
 경제적 영향력 등 통한 세 불리기 압박 탈출 모색,World
월드피플 생후 개월 아들과 마지막 인사하늘의 별이 된 우크라 영웅 영상,World
중국도 거성 배출해야 질투난다 서 손흥민 득점왕 화제,World
우크라  합류 년 뒤에 유럽 신속 승인 두고 또 불협화음,World
최악 분유난 미국 분유 공수 작전두달 후쯤 정상화,World
산케이 한미정상회담 만찬에 독도 새우 없었다반일 메뉴 없어,World
식용유 대란 숨통 트이나인니 팜유 수출 재개,World
중국정부 기업 보조금 의 한국의 배,World
년 세계화 시대 끝났다 경고올해 다보스포럼 주요 의제,World
바이든  트럼프 러 입국금지 명단 공개,World
시리아 러에 드럼통 폭탄 전문가 파견우크라에 사용 우려,World
부차학살로 멈췄던 평화협상 우크라전 판세변화에 교착상태,World
오바마 절했고 트럼프 툭 쳤는데일왕과 악수도 안한 바이든,World
돈바스에서 격전러 주민 투표로 돈바스 귀속 결정,World
 러스트벨트 동북성 쇠락하얼빈 인구 천만명 깨져,World
원숭이두창 이스라엘 추가 의심 사례오스트리아 첫 감염 보고,World
코로나로 너무 쉬었나왕실근위대 여왕 생일행사 준비 죽을맛,World
역사 쓴 손흥민 중국도 들썩 바이두웨이보 인기검색어,World
순망치한 폴란드우크라이나 국경 문턱 낮춘다,World
우크라전 일동부 돈바스 격전 러군 세베로도네츠크 집중 공략종합,World
우크라 멀어진  신속 가입특혜 안 돼,World
관영지  군사훈련 확대 한반도 위기만 심화시킬 것,World
영상 우크라 동부 돈바스서 격전기갑부대보급로 차단 공방,World
중국 미국이 아시아에 주목하는 사이 남미 공략,World
미 키이우 대사관 방어위해 특수부대 파견 검토 중,World
 에서 대만을 왜 뺐지,World
미일 정상회담 곧 시작중국 견제한일 관계 등 논의,World
속보 러 키이우 서쪽 지역에 또 미사일 발사최소 명 사망,World
러 평화협상 재개 준비돼 있다 우크라 영토 회복해야 선긋기,World
돈바스서 하루 명 전사할 수도계엄령 연장 젤렌스키 전황 첫 언급,World
제재 난기류 만난 러 항공 아에로플로트로컬 항공사 전락,World
이번엔 원숭이두창영국 등 개국 감염자 나와,World
테라 투자한 우크라 투자자 망연자실전 재산 거의 다 잃어,World
뉴욕시 분유 대란 비상령미군 분유 공수 이례적 특수작전,World
우크라 벨라루스 국경 지역 방어 강화잠재적 공격 대비,World
인플레이션에 경기후퇴 우려까지바이든 산 넘어 산,World
 증시 바닥 멀었다  올해 천까지 하락,World
홍콩 언론 시진핑 마오 이후 처음으로 영수 칭호 얻게 될 것,World
 한미 정상회담 보도에 차분대만해협 언급엔 대가 치를것,World
석유시장서 코너 몰린 러나홀로 편드는 사우디,World
전쟁 리스크에 테라 샀는데우크라 투자자의 눈물,World
분 거리에 살던 약혼녀 러시아 침공으로 길 끊겨  돌아 재회,World
시진핑 이을 차세대 지도자는년대생 주목,World
코로나로 년간 말 안 타서군인들 여왕 생일행사 준비 진땀,World
공산당 지도부서 년대생 부상중앙위 약  전망도,World
폴란드 대통령 우크라 의회 연설영토 도 러에 줘선 안돼,World
북미유럽중동 덮친 원숭이두창이렇게 감염된다글로벌체크,World
속보 격리 지옥 또벨기에 원숭이두창 환자 주 격리 시작,World
 외교수장 우크라 지원으로 무기 고갈이번에 군비 늘려야,World
미국 전기차 구매유지비용 휘발유차보다 저렴,World
러 평화협상 재개 준비우크라 영토 회복해야 선긋기,World
반일메뉴 없어 상식적언론 한미정상 만찬에 관심,World
적군을 아군으로버려진 러시아 군견 우크라서 활약,World
지구촌 날씨 미국 중서부 눈보라에 토네이도까지,World
 전 국방장관 러시아 핵무기 사용 안할 것 이유는,World
가격 뛰고 수요 줄고중국에서도 러시아 원유 수입 기피현상,World
일본도 극찬 안할수가 없네득점왕 손흥민 아시아 넘버원,World
숄츠총리 아프리카 순방세네갈 도착 가스개발등 논의,World
폴란드 대통령 우크라 방문에도러 폭격 또 폭격,World
원숭이두창 이스라엘 추가 의심 사례오스트리아 첫 감염 보고,World
전쟁 리스크에 테라 샀는데 우크라 투자자 망연자실,World
시신들이 여기저기 러 점령 마리우폴 이번엔 전염병 우려,World
 주우크라 미 대사관 보안 위해 군 특수부대 파견 검토,World
돈바스에서 격전러 주민 투표로 돈바스 귀속 결정,World
푸틴 때문에 금겹살 된 삼겹살 뉴스큐레이터,World
우크라 침공 러 점령 마리우폴 이번엔 전염병 우려,World
호주 년만에 중도좌파 집권반중 정책 변화 맞나,World
파산한  채굴업체 경매 넘어갔는데배 낙찰 반전,World
 제로 코로나에 당황한 애플 인도동남아로 생산기지 이전 가속,World
터키 외교부 터키 주재  대사 초치시위 진압 방식 근거 없는 주장 항의,World
여기는 중국 봉쇄된 상하이 주민 쓰레기통 뒤져 먹거리 찾기도,World
년여만의 최고 물가상승률에도 디플레 걱정하는 일본왜,World
 한국 대만 문제 선 넘지마 경고도발시 대항할 수단 많다,World
여기는 중국 상하이 문 열리자마자 하루 평균 만명 탈출 러쉬,World
돈바스에서 격전러 주민 투표로 돈바스 귀속 결정,World
미 키이우 대사관 지키려 특수부대 파견 검토 중,World
사우디 에너지장관  통해 러시아와 산유량 협의 지속,World
언론 독도새우 없는  만찬 상식적반일 메뉴 사라져 평가,World
